year,n6,name,n5,n2,n,n3,n4
2020/11/15,BR,Brazil,AMRO,29070,5810652,456,164737
2020/11/15,RU,Russian Federation,EURO,22572,1925825,352,33186
2020/11/15,FR,France,EURO,30323,2002100,354,43913
2020/11/15,TR,Turkey,EURO,9846,1151355,92,11418
2020/11/15,GB,The United Kingdom,EURO,24044,1379339,462,51766
2020/11/15,AR,Argentina,AMRO,11859,1296378,263,35045
2020/11/15,CO,Colombia,AMRO,8685,1182697,178,33669
2020/11/15,IT,Italy,EURO,37249,1144552,544,44683
2020/11/16,IN,India,SEARO,30548,8845127,435,130070
2020/11/16,US,United States of America,AMRO,161174,10959169,1322,248766
2020/11/16,BR,Brazil,AMRO,38307,5848959,921,165658
2020/11/16,RU,Russian Federation,EURO,22778,1948603,303,33489
2020/11/16,FR,France,EURO,21710,2023810,302,44215
2020/11/16,TR,Turkey,EURO,9953,1161308,89,11507
2020/11/16,GB,The United Kingdom,EURO,18002,1397341,168,51934
2020/11/16,AR,Argentina,AMRO,8468,1304846,262,35307
2020/11/16,CO,Colombia,AMRO,8307,1191004,160,33829
2020/11/16,IT,Italy,EURO,33977,1178529,546,45229
2020/11/17,IN,India,SEARO,29163,8874290,449,130519
2020/11/17,US,United States of America,AMRO,139878,11099047,798,249564
2020/11/17,BR,Brazil,AMRO,14134,5863093,140,165798
2020/11/17,RU,Russian Federation,EURO,22410,1971013,442,33931
2020/11/17,FR,France,EURO,17058,2040868,504,44719
2020/11/17,TR,Turkey,EURO,10046,1171354,94,11601
2020/11/17,GB,The United Kingdom,EURO,16029,1413370,213,52147
2020/11/17,AR,Argentina,AMRO,5645,1310491,129,35436
2020/11/17,CO,Colombia,AMRO,7742,1198746,202,34031
2020/11/17,IT,Italy,EURO,27352,1205881,504,45733
2020/11/18,IN,India,SEARO,38617,8912907,474,130993
2020/11/18,US,United States of America,AMRO,158847,11257894,943,250507
2020/11/18,BR,Brazil,AMRO,13371,5876464,216,166014
2020/11/18,RU,Russian Federation,EURO,20985,1991998,456,34387
2020/11/18,FR,France,EURO,16817,2057685,1219,45938
2020/11/18,TR,Turkey,EURO,10549,1181903,103,11704
2020/11/18,GB,The United Kingdom,EURO,26581,1439951,598,52745
2020/11/18,AR,Argentina,AMRO,7893,1318384,291,35727
2020/11/18,CO,Colombia,AMRO,6471,1205217,192,34223
2020/11/18,IT,Italy,EURO,32191,1238072,731,46464
2020/11/19,IN,India,SEARO,45576,8958483,585,131578
2020/11/19,US,United States of America,AMRO,165487,11423381,1612,252119
2020/11/19,BR,Brazil,AMRO,35294,5911758,685,166699
2020/11/19,RU,Russian Federation,EURO,23610,2015608,463,34850
2020/11/19,FR,France,EURO,15546,2073231,413,46351
2020/11/19,TR,Turkey,EURO,10946,1192849,116,11820
2020/11/19,GB,The United Kingdom,EURO,23167,1463118,529,53274
2020/11/19,AR,Argentina,AMRO,10621,1329005,379,36106
2020/11/19,CO,Colombia,AMRO,5911,1211128,158,34381
2020/11/19,IT,Italy,EURO,34280,1272352,753,47217
2020/11/20,IN,India,SEARO,45882,9004365,584,132162
2020/11/20,US,United States of America,AMRO,168357,11591738,1789,253908
2020/11/20,BR,Brazil,AMRO,34091,5945849,756,167455
2020/11/20,RU,Russian Federation,EURO,24318,2039926,461,35311
2020/11/20,FR,France,EURO,7235,2080466,429,46780
2020/11/20,TR,Turkey,EURO,11273,1204122,123,11943
2020/11/20,GB,The United Kingdom,EURO,20760,1483878,501,53775
2020/11/20,AR,Argentina,AMRO,10332,1339337,241,36347
2020/11/20,CO,Colombia,AMRO,6875,1218003,182,34563
2020/11/20,IT,Italy,EURO,36176,1308528,653,47870
2020/11/21,IN,India,SEARO,46232,9050597,564,132726
2020/11/21,US,United States of America,AMRO,188087,11779825,1947,255855
2020/11/21,BR,Brazil,AMRO,35918,5981767,606,168061
2020/11/21,RU,Russian Federation,EURO,24822,2064748,467,35778
2020/11/21,FR,France,EURO,1592,2082058,1137,47917
2020/11/21,TR,Turkey,EURO,11834,1215956,141,12084
2020/11/21,GB,The United Kingdom,EURO,17760,1501638,511,54286
2020/11/21,AR,Argentina,AMRO,10097,1349434,185,36532
2020/11/21,CO,Colombia,AMRO,7487,1225490,198,34761
2020/11/21,IT,Italy,EURO,37239,1345767,699,48569
2020/11/22,IN,India,SEARO,45209,9095806,501,133227
2020/11/22,US,United States of America,AMRO,196984,11976809,1888,257743
2020/11/22,BR,Brazil,AMRO,38397,6020164,552,168613
2020/11/22,RU,Russian Federation,EURO,24581,2089329,401,36179
2020/11/22,FR,France,EURO,17732,2099790,253,48170
2020/11/22,TR,Turkey,EURO,12263,1228219,135,12219
2020/11/22,GB,The United Kingdom,EURO,16851,1518489,340,54626
2020/11/22,AR,Argentina,AMRO,9608,1359042,258,36790
2020/11/22,CO,Colombia,AMRO,7954,1233444,168,34929
2020/11/22,IT,Italy,EURO,34764,1380531,692,49261
2020/11/23,IN,India,SEARO,44059,9139865,511,133738
2020/11/23,US,United States of America,AMRO,176061,12152870,1477,259220
2020/11/23,BR,Brazil,AMRO,32622,6052786,376,168989
2020/11/23,RU,Russian Federation,EURO,25173,2114502,361,36540
2020/11/23,FR,France,EURO,13742,2113532,214,48384
2020/11/23,TR,Turkey,EURO,12748,1240967,139,12358
2020/11/23,GB,The United Kingdom,EURO,12354,1530843,125,54751
2020/11/23,AR,Argentina,AMRO,7140,1366182,212,37002
2020/11/23,CO,Colombia,AMRO,7049,1240493,175,35104
2020/11/23,IT,Italy,EURO,28337,1408868,562,49823
2020/11/24,IN,India,SEARO,37975,9177840,480,134218
2020/11/24,US,United States of America,AMRO,149442,12302312,1061,260281
2020/11/24,BR,Brazil,AMRO,18615,6071401,194,169183
2020/11/24,RU,Russian Federation,EURO,24326,2138828,491,37031
2020/11/24,FR,France,EURO,12334,2125866,499,48883
2020/11/24,TR,Turkey,EURO,13444,1254411,153,12511
2020/11/24,GB,The United Kingdom,EURO,11738,1542581,479,55230
2020/11/24,AR,Argentina,AMRO,4184,1370366,0,37002
2020/11/24,CO,Colombia,AMRO,7924,1248417,183,35287
2020/11/24,IT,Italy,EURO,22927,1431795,630,50453
2020/11/25,IN,India,SEARO,44376,9222216,481,134699
2020/11/25,US,United States of America,AMRO,164455,12466767,1258,261539
2020/11/25,BR,Brazil,AMRO,16207,6087608,302,169485
2020/11/25,RU,Russian Federation,EURO,23675,2162503,507,37538
2020/11/25,FR,France,EURO,12496,2138362,1005,49888
2020/11/25,TR,Turkey,EURO,14112,1268523,161,12672
2020/11/25,GB,The United Kingdom,EURO,18777,1561358,608,55838
2020/11/25,AR,Argentina,AMRO,4265,1374631,120,37122
2020/11/25,CO,Colombia,AMRO,6562,1254979,192,35479
2020/11/25,IT,Italy,EURO,23227,1455022,853,51306
2020/11/26,IN,India,SEARO,44489,9266705,524,135223
2020/11/26,US,United States of America,AMRO,174690,12641457,2089,263628
2020/11/26,BR,Brazil,AMRO,31100,6118708,630,170115
2020/11/26,RU,Russian Federation,EURO,25487,2187990,524,38062
2020/11/26,FR,France,EURO,11779,2150141,371,50259
2020/11/26,TR,Turkey,EURO,13545,1282068,168,12840
2020/11/26,GB,The United Kingdom,EURO,16453,1577811,695,56533
2020/11/26,AR,Argentina,AMRO,7164,1381795,310,37432
2020/11/26,CO,Colombia,AMRO,7515,1262494,198,35677
2020/11/26,IT,Italy,EURO,25852,1480874,722,52028
2020/11/27,IN,India,SEARO,43082,9309787,492,135715
2020/11/27,US,United States of America,AMRO,188981,12830438,2246,265874
2020/11/27,BR,Brazil,AMRO,47898,6166606,654,170769
2020/11/27,RU,Russian Federation,EURO,27543,2215533,496,38558
2020/11/27,FR,France,EURO,6057,2156198,339,50598
2020/11/27,TR,Turkey,EURO,29132,1311200,174,13014
2020/11/27,GB,The United Kingdom,EURO,16620,1594431,498,57031
2020/11/27,AR,Argentina,AMRO,8593,1390388,282,37714
2020/11/27,CO,Colombia,AMRO,8497,1270991,183,35860
2020/11/27,IT,Italy,EURO,29001,1509875,822,52850
2020/11/28,IN,India,SEARO,41322,9351109,485,136200
2020/11/28,US,United States of America,AMRO,147728,12978166,1441,267315
2020/11/28,BR,Brazil,AMRO,37614,6204220,691,171460
2020/11/28,RU,Russian Federation,EURO,27100,2242633,510,39068
2020/11/28,FR,France,EURO,1484,2157682,956,51554
2020/11/28,TR,Turkey,EURO,29845,1341045,177,13191
2020/11/28,GB,The United Kingdom,EURO,14582,1609013,520,57551
2020/11/28,AR,Argentina,AMRO,9043,1399431,227,37941
2020/11/28,CO,Colombia,AMRO,9496,1280487,159,36019
2020/11/28,IT,Italy,EURO,28342,1538217,827,53677
2020/11/29,IN,India,SEARO,41810,9392919,496,136696
2020/11/29,US,United States of America,AMRO,176261,13154427,1525,268840
2020/11/29,BR,Brazil,AMRO,34130,6238350,514,171974
2020/11/29,RU,Russian Federation,EURO,26683,2269316,459,39527
2020/11/29,FR,France,EURO,15847,2173529,213,51767
2020/11/29,TR,Turkey,EURO,30103,1371148,182,13373
2020/11/29,GB,The United Kingdom,EURO,14367,1623380,479,58030
2020/11/29,AR,Argentina,AMRO,7846,1407277,275,38216
2020/11/29,CO,Colombia,AMRO,10023,1290510,195,36214
2020/11/29,IT,Italy,EURO,26315,1564532,686,54363
2020/11/30,IN,India,SEARO,38772,9431691,443,137139
2020/11/30,US,United States of America,AMRO,147682,13302109,1401,270241
2020/11/30,BR,Brazil,AMRO,51922,6290272,587,172561
2020/11/30,RU,Russian Federation,EURO,26338,2295654,368,39895
2020/11/30,FR,France,EURO,12287,2185816,198,51965
2020/11/30,TR,Turkey,EURO,29281,1400429,185,13558
2020/11/30,GB,The United Kingdom,EURO,10968,1634348,215,58245
2020/11/30,AR,Argentina,AMRO,6098,1413375,106,38322
2020/11/30,CO,Colombia,AMRO,9103,1299613,187,36401
2020/11/30,IT,Italy,EURO,20646,1585178,541,54904
2020/12/1,IN,India,SEARO,31118,9462809,482,137621
2020/12/1,US,United States of America,AMRO,135420,13437529,994,271235
2020/12/1,BR,Brazil,AMRO,24468,6314740,272,172833
2020/12/1,RU,Russian Federation,EURO,26402,2322056,569,40464
2020/12/1,FR,France,EURO,11334,2197150,406,52371
2020/12/1,TR,Turkey,EURO,31219,1431648,188,13746
2020/12/1,GB,The United Kingdom,EURO,10679,1645027,203,58448
2020/12/1,AR,Argentina,AMRO,5432,1418807,151,38473
2020/12/1,CO,Colombia,AMRO,8763,1308376,183,36584
2020/12/1,IT,Italy,EURO,16376,1601554,672,55576
2020/12/2,IN,India,SEARO,36604,9499413,501,138122
2020/12/2,US,United States of America,AMRO,160365,13597894,1491,272726
2020/12/2,BR,Brazil,AMRO,21138,6335878,287,173120
2020/12/2,RU,Russian Federation,EURO,25345,2347401,589,41053
2020/12/2,FR,France,EURO,11959,2209109,775,53146
2020/12/2,TR,Turkey,EURO,30110,1461758,190,13936
2020/12/2,GB,The United Kingdom,EURO,18018,1663045,603,59051
2020/12/2,AR,Argentina,AMRO,5726,1424533,257,38730
2020/12/2,CO,Colombia,AMRO,8430,1316806,182,36766
2020/12/2,IT,Italy,EURO,19347,1620901,785,56361
2020/12/3,IN,India,SEARO,35551,9534964,526,138648
2020/12/3,US,United States of America,AMRO,189757,13787651,2534,275260
2020/12/3,BR,Brazil,AMRO,50909,6386787,697,173817
2020/12/3,RU,Russian Federation,EURO,28145,2375546,554,41607
2020/12/3,FR,France,EURO,12438,2221547,309,53455
2020/12/3,TR,Turkey,EURO,31923,1493681,193,14129
2020/12/3,GB,The United Kingdom,EURO,16458,1679503,648,59699
2020/12/3,AR,Argentina,AMRO,8037,1432570,198,38928
2020/12/3,CO,Colombia,AMRO,7986,1324792,168,36934
2020/12/3,IT,Italy,EURO,20709,1641610,684,57045
2020/12/4,IN,India,SEARO,36595,9571559,540,139188
2020/12/4,US,United States of America,AMRO,205815,13993466,2734,277994
2020/12/4,BR,Brazil,AMRO,49863,6436650,698,174515
2020/12/4,RU,Russian Federation,EURO,27403,2402949,569,42176
2020/12/4,FR,France,EURO,6548,2228095,324,53779
2020/12/4,TR,Turkey,EURO,32381,1526062,187,14316
2020/12/4,GB,The United Kingdom,EURO,16468,1695971,414,60113
2020/12/4,AR,Argentina,AMRO,7533,1440103,228,39156
2020/12/4,CO,Colombia,AMRO,9297,1334089,183,37117
2020/12/4,IT,Italy,EURO,23219,1664829,993,58038
2020/12/5,IN,India,SEARO,36652,9608211,512,139700
2020/12/5,US,United States of America,AMRO,222840,14216306,2844,280838
2020/12/5,BR,Brazil,AMRO,50434,6487084,755,175270
2020/12/5,RU,Russian Federation,EURO,28782,2431731,508,42684
2020/12/5,FR,France,EURO,1640,2229735,625,54404
2020/12/5,TR,Turkey,EURO,32736,1558798,193,14509
2020/12/5,GB,The United Kingdom,EURO,15635,1711606,504,60617
2020/12/5,AR,Argentina,AMRO,7629,1447732,149,39305
2020/12/5,CO,Colombia,AMRO,9233,1343322,188,37305
2020/12/5,IT,Italy,EURO,24110,1688939,814,58852
2020/12/6,IN,India,SEARO,36011,9644222,482,140182
2020/12/6,US,United States of America,AMRO,224358,14440664,2440,283278
2020/12/6,BR,Brazil,AMRO,46884,6533968,694,175964
2020/12/6,RU,Russian Federation,EURO,29039,2460770,457,43141
2020/12/6,FR,France,EURO,16663,2246398,214,54618
2020/12/6,TR,Turkey,EURO,31896,1590694,196,14705
2020/12/6,GB,The United Kingdom,EURO,15664,1727270,397,61014
2020/12/6,AR,Argentina,AMRO,6899,1454631,207,39512
2020/12/6,CO,Colombia,AMRO,9285,1352607,162,37467
2020/12/6,IT,Italy,EURO,21052,1709991,662,59514
2020/12/7,IN,India,SEARO,32981,9677203,391,140573
2020/12/7,US,United States of America,AMRO,208854,14649518,2341,285619
2020/12/7,BR,Brazil,AMRO,43209,6577177,664,176628
2020/12/7,RU,Russian Federation,EURO,28142,2488912,456,43597
2020/12/7,FR,France,EURO,13252,2259650,174,54792
2020/12/7,TR,Turkey,EURO,30402,1621096,195,14900
2020/12/7,GB,The United Kingdom,EURO,12738,1740008,231,61245
2020/12/7,AR,Argentina,AMRO,5201,1459832,120,39632
2020/12/7,CO,Colombia,AMRO,9642,1362249,166,37633
2020/12/7,IT,Italy,EURO,18887,1728878,564,60078
2020/12/8,IN,India,SEARO,26567,9703770,385,140958
2020/12/8,US,United States of America,AMRO,173874,14823392,1316,286935
2020/12/8,BR,Brazil,AMRO,26363,6603540,313,176941
2020/12/8,RU,Russian Federation,EURO,26097,2515009,562,44159
2020/12/8,FR,France,EURO,12436,2272086,366,55158
2020/12/8,TR,Turkey,EURO,32137,1653233,203,15103
2020/12/8,GB,The United Kingdom,EURO,13582,1753590,189,61434
2020/12/8,AR,Argentina,AMRO,3278,1463110,138,39770
2020/12/8,CO,Colombia,AMRO,8854,1371103,175,37808
2020/12/8,IT,Italy,EURO,13679,1742557,528,60606
2020/12/9,IN,India,SEARO,32080,9735850,402,141360
2020/12/9,US,United States of America,AMRO,194996,15018388,1841,288776
2020/12/9,BR,Brazil,AMRO,20371,6623911,376,177317
2020/12/9,RU,Russian Federation,EURO,26190,2541199,559,44718
2020/12/9,FR,France,EURO,13509,2285595,828,55986
2020/12/9,TR,Turkey,EURO,33198,1686431,211,15314
2020/12/9,GB,The United Kingdom,EURO,21330,1774920,599,62033
2020/12/9,AR,Argentina,AMRO,3199,1466309,118,39888
2020/12/9,CO,Colombia,AMRO,5997,1377100,187,37995
2020/12/9,IT,Italy,EURO,14837,1757394,634,61240
2020/12/10,IN,India,SEARO,31521,9767371,412,141772
2020/12/10,US,United States of America,AMRO,227096,15245484,2668,291444
2020/12/10,BR,Brazil,AMRO,51088,6674999,842,178159
2020/12/10,RU,Russian Federation,EURO,27927,2569126,562,45280
2020/12/10,FR,France,EURO,13629,2299224,294,56280
2020/12/10,TR,Turkey,EURO,31712,1718143,217,15531
2020/12/10,GB,The United Kingdom,EURO,20785,1795705,533,62566
2020/12/10,AR,Argentina,AMRO,3610,1469919,121,40009
2020/12/10,CO,Colombia,AMRO,7510,1384610,163,38158
2020/12/10,IT,Italy,EURO,12755,1770149,499,61739
2020/12/11,IN,India,SEARO,29398,9796769,414,142186
2020/12/11,US,United States of America,AMRO,217561,15463045,3187,294631
2020/12/11,BR,Brazil,AMRO,53453,6728452,836,178995
2020/12/11,RU,Russian Federation,EURO,28585,2597711,613,45893
2020/12/11,FR,France,EURO,7770,2306994,292,56572
2020/12/11,TR,Turkey,EURO,30424,1748567,220,15751
2020/12/11,GB,The United Kingdom,EURO,21608,1817313,516,63082
2020/12/11,AR,Argentina,AMRO,5303,1475222,213,40222
2020/12/11,CO,Colombia,AMRO,7523,1392133,150,38308
2020/12/11,IT,Italy,EURO,16998,1787147,887,62626
2020/12/12,IN,India,SEARO,30006,9826775,442,142628
2020/12/12,US,United States of America,AMRO,209909,15672954,2838,297469
2020/12/12,BR,Brazil,AMRO,53347,6781799,770,179765
2020/12/12,RU,Russian Federation,EURO,28137,2625848,560,46453
2020/12/12,FR,France,EURO,1918,2308912,626,57198
2020/12/12,TR,Turkey,EURO,32106,1780673,226,15977
2020/12/12,GB,The United Kingdom,EURO,22606,1839919,424,63506
2020/12/12,AR,Argentina,AMRO,8154,1483376,220,40442
2020/12/12,CO,Colombia,AMRO,7778,1399911,176,38484
2020/12/12,IT,Italy,EURO,18726,1805873,761,63387
2020/12/13,IN,India,SEARO,30254,9857029,391,143019
2020/12/13,US,United States of America,AMRO,250135,15923089,3024,300493
2020/12/13,BR,Brazil,AMRO,54428,6836227,672,180437
2020/12/13,RU,Russian Federation,EURO,28080,2653928,488,46941
2020/12/13,FR,France,EURO,19643,2328555,194,57392
2020/12/13,TR,Turkey,EURO,29136,1809809,222,16199
2020/12/13,GB,The United Kingdom,EURO,24073,1863992,520,64026
2020/12/13,AR,Argentina,AMRO,5952,1489328,164,40606
2020/12/13,CO,Colombia,AMRO,8998,1408909,185,38669
2020/12/13,IT,Italy,EURO,19902,1825775,649,64036
2020/12/14,IN,India,SEARO,27071,9884100,336,143355
2020/12/14,US,United States of America,AMRO,217251,16140340,2396,302889
2020/12/14,BR,Brazil,AMRO,43900,6880127,686,181123
2020/12/14,RU,Russian Federation,EURO,27328,2681256,450,47391
2020/12/14,FR,France,EURO,15940,2344495,150,57542
2020/12/14,TR,Turkey,EURO,26919,1836728,218,16417
2020/12/14,GB,The United Kingdom,EURO,19357,1883349,144,64170
2020/12/14,AR,Argentina,AMRO,5274,1494602,62,40668
2020/12/14,CO,Colombia,AMRO,8163,1417072,197,38866
2020/12/14,IT,Italy,EURO,17937,1843712,484,64520
2020/12/15,IN,India,SEARO,22065,9906165,354,143709
2020/12/15,US,United States of America,AMRO,180769,16321109,1649,304538
2020/12/15,BR,Brazil,AMRO,21825,6901952,279,181402
2020/12/15,RU,Russian Federation,EURO,26689,2707945,577,47968
2020/12/15,FR,France,EURO,14917,2359412,368,57910
2020/12/15,TR,Turkey,EURO,29617,1866345,229,16646
2020/12/15,GB,The United Kingdom,EURO,21985,1905334,232,64402
2020/12/15,AR,Argentina,AMRO,3558,1498160,98,40766
2020/12/15,CO,Colombia,AMRO,8702,1425774,187,39053
2020/12/15,IT,Italy,EURO,12025,1855737,491,65011
2020/12/16,IN,India,SEARO,26382,9932547,387,144096
2020/12/16,US,United States of America,AMRO,202385,16523494,1908,306446
2020/12/16,BR,Brazil,AMRO,25193,6927145,433,181835
2020/12/16,RU,Russian Federation,EURO,26509,2734454,596,48564
2020/12/16,FR,France,EURO,15821,2375233,790,58700
2020/12/16,TR,Turkey,EURO,32102,1898447,235,16881
2020/12/16,GB,The United Kingdom,EURO,34724,1940058,506,64908
2020/12/16,AR,Argentina,AMRO,5062,1503222,275,41041
2020/12/16,CO,Colombia,AMRO,8742,1434516,142,39195
2020/12/16,IT,Italy,EURO,14839,1870576,846,65857
2020/12/17,IN,India,SEARO,24010,9956557,355,144451
2020/12/17,US,United States of America,AMRO,200935,16724429,2968,309414
2020/12/17,BR,Brazil,AMRO,42889,6970034,964,182799
2020/12/17,RU,Russian Federation,EURO,28214,2762668,587,49151
2020/12/17,FR,France,EURO,17318,2392551,289,58989
2020/12/17,TR,Turkey,EURO,29718,1928165,240,17121
2020/12/17,GB,The United Kingdom,EURO,33854,1973912,612,65520
2020/12/17,AR,Argentina,AMRO,6981,1510203,163,41204
2020/12/17,CO,Colombia,AMRO,10130,1444646,161,39356
2020/12/17,IT,Italy,EURO,17568,1888144,680,66537
2020/12/18,IN,India,SEARO,22890,9979447,338,144789
2020/12/18,US,United States of America,AMRO,243962,16968391,3420,312834
2020/12/18,BR,Brazil,AMRO,70574,7040608,936,183735
2020/12/18,RU,Russian Federation,EURO,28552,2791220,611,49762
2020/12/18,FR,France,EURO,10452,2403003,256,59245
2020/12/18,TR,Turkey,EURO,27515,1955680,243,17364
2020/12/18,GB,The United Kingdom,EURO,34933,2008845,532,66052
2020/12/18,AR,Argentina,AMRO,6843,1517046,161,41365
2020/12/18,CO,Colombia,AMRO,11953,1456599,204,39560
2020/12/18,IT,Italy,EURO,18233,1906377,683,67220
2020/12/19,IN,India,SEARO,25152,10004599,347,145136
2020/12/19,US,United States of America,AMRO,246505,17214896,3446,316280
2020/12/19,BR,Brazil,AMRO,69826,7110434,1092,184827
2020/12/19,RU,Russian Federation,EURO,28209,2819429,585,50347
2020/12/19,FR,France,EURO,3433,2406436,610,59855
2020/12/19,TR,Turkey,EURO,26410,1982090,246,17610
2020/12/19,GB,The United Kingdom,EURO,33886,2042731,489,66541
2020/12/19,AR,Argentina,AMRO,7326,1524372,169,41534
2020/12/19,CO,Colombia,AMRO,12196,1468795,227,39787
2020/12/19,IT,Italy,EURO,15401,1921778,674,67894
2020/12/20,IN,India,SEARO,26624,10031223,341,145477
2020/12/20,US,United States of America,AMRO,237330,17452226,2754,319034
2020/12/20,BR,Brazil,AMRO,52544,7162978,823,185650
2020/12/20,RU,Russian Federation,EURO,28948,2848377,511,50858
2020/12/20,FR,France,EURO,21044,2427480,188,60043
2020/12/20,TR,Turkey,EURO,22195,2004285,241,17851
2020/12/20,GB,The United Kingdom,EURO,35827,2078558,534,67075
2020/12/20,AR,Argentina,AMRO,7002,1531374,138,41672
2020/12/20,CO,Colombia,AMRO,13277,1482072,232,40019
2020/12/20,IT,Italy,EURO,16305,1938083,553,68447
2020/12/21,IN,India,SEARO,24337,10055560,333,145810
2020/12/21,US,United States of America,AMRO,198918,17651144,2584,321618
2020/12/21,BR,Brazil,AMRO,50177,7213155,706,186356
2020/12/21,RU,Russian Federation,EURO,29350,2877727,493,51351
2020/12/21,FR,France,EURO,18331,2445811,131,60174
2020/12/21,TR,Turkey,EURO,20316,2024601,246,18097
2020/12/21,GB,The United Kingdom,EURO,25145,2103703,326,67401
2020/12/21,AR,Argentina,AMRO,5795,1537169,91,41763
2020/12/21,CO,Colombia,AMRO,13990,1496062,249,40268
2020/12/21,IT,Italy,EURO,15102,1953185,352,68799
2020/12/22,IN,India,SEARO,19556,10075116,301,146111
2020/12/22,US,United States of America,AMRO,192411,17843555,1803,323421
2020/12/22,BR,Brazil,AMRO,25445,7238600,408,186764
2020/12/22,RU,Russian Federation,EURO,28776,2906503,561,51912
2020/12/22,FR,France,EURO,16670,2462481,351,60525
2020/12/22,TR,Turkey,EURO,19103,2043704,254,18351
2020/12/22,GB,The United Kingdom,EURO,32466,2136169,215,67616
2020/12/22,AR,Argentina,AMRO,4116,1541285,50,41813
2020/12/22,CO,Colombia,AMRO,11160,1507222,207,40475
2020/12/22,IT,Italy,EURO,10869,1964054,415,69214
2020/12/23,IN,India,SEARO,23950,10099066,333,146444
2020/12/23,US,United States of America,AMRO,187349,18030904,1937,325358
2020/12/23,BR,Brazil,AMRO,25019,7263619,527,187291
2020/12/23,RU,Russian Federation,EURO,27250,2933753,549,52461
2020/12/23,FR,France,EURO,12858,2475339,801,61326
2020/12/23,TR,Turkey,EURO,19256,2062960,251,18602
2020/12/23,GB,The United Kingdom,EURO,47377,2183546,691,68307
2020/12/23,AR,Argentina,AMRO,5853,1547138,184,41997
2020/12/23,CO,Colombia,AMRO,10845,1518067,205,40680
2020/12/23,IT,Italy,EURO,13316,1977370,628,69842
2020/12/24,IN,India,SEARO,24712,10123778,312,146756
2020/12/24,US,United States of America,AMRO,200442,18231346,3244,328602
2020/12/24,BR,Brazil,AMRO,55202,7318821,968,188259
2020/12/24,RU,Russian Federation,EURO,29935,2963688,635,53096
2020/12/24,FR,France,EURO,1209,2476548,276,61602
2020/12/24,TR,Turkey,EURO,19650,2082610,259,18861
2020/12/24,GB,The United Kingdom,EURO,45662,2229208,744,69051
2020/12/24,AR,Argentina,AMRO,8141,1555279,257,42254
2020/12/24,CO,Colombia,AMRO,12526,1530593,251,40931
2020/12/24,IT,Italy,EURO,13908,1991278,553,70395
2020/12/25,IN,India,SEARO,23067,10146845,336,147092
2020/12/25,US,United States of America,AMRO,232439,18463785,3348,331950
2020/12/25,BR,Brazil,AMRO,46696,7365517,961,189220
2020/12/25,RU,Russian Federation,EURO,29018,2992706,563,53659
2020/12/25,FR,France,EURO,9615,2486163,290,61892
2020/12/25,TR,Turkey,EURO,18102,2100712,254,19115
2020/12/25,GB,The United Kingdom,EURO,42185,2271393,574,69625
2020/12/25,AR,Argentina,AMRO,8586,1563865,60,42314
2020/12/25,CO,Colombia,AMRO,14233,1544826,242,41173
2020/12/25,IT,Italy,EURO,18039,2009317,505,70900
2020/12/26,IN,India,SEARO,22273,10169118,251,147343
2020/12/26,US,United States of America,AMRO,196598,18660383,2820,334770
2020/12/26,BR,Brazil,AMRO,60076,7425593,786,190006
2020/12/26,RU,Russian Federation,EURO,29258,3021964,567,54226
2020/12/26,FR,France,EURO,2033,2488196,159,62051
2020/12/26,TR,Turkey,EURO,17543,2118255,256,19371
2020/12/26,GB,The United Kingdom,EURO,31812,2303205,570,70195
2020/12/26,AR,Argentina,AMRO,7815,1571680,78,42392
2020/12/26,CO,Colombia,AMRO,14940,1559766,281,41454
2020/12/26,IT,Italy,EURO,19037,2028354,459,71359
2020/12/27,IN,India,SEARO,18732,10187850,279,147622
2020/12/27,US,United States of America,AMRO,133256,18793639,1768,336538
2020/12/27,BR,Brazil,AMRO,22967,7448560,482,190488
2020/12/27,RU,Russian Federation,EURO,28284,3050248,552,54778
2020/12/27,FR,France,EURO,21428,2509624,146,62197
2020/12/27,TR,Turkey,EURO,15118,2133373,253,19624
2020/12/27,GB,The United Kingdom,EURO,14181,2317386,210,70405
2020/12/27,AR,Argentina,AMRO,2874,1574554,30,42422
2020/12/27,CO,Colombia,AMRO,14941,1574707,236,41690
2020/12/27,IT,Italy,EURO,10405,2038759,261,71620
2020/12/28,IN,India,SEARO,20021,10207871,279,147901
2020/12/28,US,United States of America,AMRO,183182,18976821,1598,338136
2020/12/28,BR,Brazil,AMRO,17246,7465806,307,190795
2020/12/28,RU,Russian Federation,EURO,27787,3078035,487,55265
2020/12/28,FR,France,EURO,19533,2529157,173,62370
2020/12/28,TR,Turkey,EURO,14205,2147578,254,19878
2020/12/28,GB,The United Kingdom,EURO,40367,2357753,347,70752
2020/12/28,AR,Argentina,AMRO,3713,1578267,79,42501
2020/12/28,CO,Colombia,AMRO,10196,1584903,253,41943
2020/12/28,IT,Italy,EURO,8937,2047696,305,71925
2020/12/29,IN,India,SEARO,16432,10224303,252,148153
2020/12/29,US,United States of America,AMRO,148496,19125317,1702,339838
2020/12/29,BR,Brazil,AMRO,18479,7484285,344,191139
2020/12/29,RU,Russian Federation,EURO,27002,3105037,562,55827
2020/12/29,FR,France,EURO,18995,2548152,362,62732
2020/12/29,TR,Turkey,EURO,15197,2162775,257,20135
2020/12/29,GB,The United Kingdom,EURO,47725,2405478,357,71109
2020/12/29,AR,Argentina,AMRO,5660,1583927,149,42650
